PortfolioManager,SecurityType,Elbow,Currency,Net Amount,Quantity
S598958A,CB,2,USD,14200.24,792.00
S598958A,CB,2,USD,3282.28,68.00
S598958A,CB,2,USD,7476.71,152.00
S598958A,CB,2,USD,9087.54,525.00
S598958A,CB,2,USD,11212.82,363.00
S598958A,CB,2,USD,10750.81,265.00
S598958A,CB,2,USD,9467.51,92.00
S598958A,CB,2,USD,11066.75,310.00
S598958A,CB,2,USD,5270.28,90.00
S598958A,CB,2,USD,2125.15,33.00
S598958A,CB,2,USD,1966.39,42.00
S598958A,CB,2,USD,8590.85,314.00
S598958A,CB,2,USD,882686.09,15568.00
S598958A,CB,2,USD,4586.89,110.00
S598958A,CB,2,USD,7835.97,255.00
S598958A,CB,2,USD,8546.81,259.00
S598958A,CB,2,USD,7159.04,80.00
S598958A,CB,2,USD,6385.90,187.00
S598958A,CB,2,USD,15308.03,693.00
S598958A,CB,2,USD,11680.06,736.00
S598958A,CB,2,USD,8248.81,113.00
S598958A,CB,2,USD,5890.42,78.00
S598958A,CB,2,USD,12271.07,2639.00
S598958A,CB,2,USD,4387.91,33.00
S598958A,CB,2,USD,2265.21,23.00
S598958A,CB,2,USD,4897.51,138.00
S598958A,CB,2,USD,3162.43,55.00
S598958A,CB,2,USD,4590.74,55.00
S598958A,CB,2,USD,5654.87,250.00
S598958A,CB,2,USD,3816.31,329.00
S598958A,CB,2,USD,5106.66,126.00
S598958A,CB,2,USD,4034.81,157.00
S598958A,CB,2,USD,17368.22,883.00
S598958A,CB,2,USD,107.07,43.00
S598958A,CB,2,USD,4.98,2.00
S598958A,CB,2,USD,2552.66,68.00
S598958A,CB,2,USD,2924.41,74.00
S598958A,CB,2,USD,13160.31,237.00
S598958A,CB,2,USD,1179.49,32.00
S598958A,CB,2,USD,146.91,59.00
S598958A,CB,2,USD,6265.90,141.00
S598958A,CB,2,USD,9567.96,127.00
S598958A,CB,2,USD,15069.71,305.00
S598958A,CB,2,USD,4937.53,138.00
S598958A,CB,2,USD,9487.95,99.00
S598958A,CB,2,USD,7719.13,31.00
S598958A,CB,2,USD,7561.43,85.00
S598958A,CB,2,USD,3698.55,99.00
S598958A,CB,2,USD,20106.15,1426.00
S598958A,CB,2,USD,6863.76,136.00
S598958A,CB,2,USD,3166.76,37.00
S598958A,CB,2,USD,32.37,13.00
S598958A,CB,2,USD,10645.64,394.00
S598958A,CB,2,USD,11563.12,1362.00
S598958A,CB,2,USD,10933.61,42.00
S598958A,CB,2,USD,7612.63,39.00
S598958A,CB,2,USD,6159.22,192.00
S598958A,CB,2,USD,14206.08,260.00
S598958A,CB,2,USD,2316.74,32.00
S598958A,CB,2,USD,7388.54,49.00
S598958A,CB,2,USD,4612.63,66.00
S598958A,CB,2,USD,10916.15,55.00
S598958A,CB,2,USD,6174.26,272.00
S598958A,CB,2,USD,5265.14,91.00
S598958A,CB,2,USD,12331.37,1077.00
S598958A,CB,2,USD,10044.03,122.00
S598958A,CB,2,USD,4467.27,53.00
S598958A,CB,2,USD,2249.39,16.00
S598958A,CB,2,USD,5257.72,56.00
S598958A,CB,2,USD,4220.30,30.00
S598958A,CB,2,USD,6484.83,174.00
S598958A,CB,2,USD,7240.87,356.00
S598958A,CB,2,USD,11010.71,1119.00
S598958A,CB,2,USD,4391.30,130.00
S598958A,CB,2,USD,6805.73,273.00
S598958A,CB,2,USD,9158.54,85.00
S598958A,CB,2,USD,6911.60,372.00
S598958A,CB,2,USD,17328.61,559.00
S598958A,CB,2,USD,8118.69,977.00
S598958A,CB,2,USD,5855.13,94.00
S598958A,CB,2,USD,6752.50,145.00
S598958A,CB,2,USD,15210.57,1573.00
S598958A,CB,2,USD,11188.10,705.00
S598958A,CB,2,USD,5894.20,186.00
S598958A,CB,2,USD,7873.44,467.00
S598958A,CB,2,USD,19301.21,2019.00
S598958A,CB,2,USD,7773.66,118.00
S598958A,CB,2,USD,5228.24,92.00
S598958A,CB,2,USD,10223.77,360.00
S598958A,CB,2,USD,6431.35,19.00
S598958A,CB,2,USD,3183.76,144.00
S598958A,CB,2,USD,6732.93,354.00
S598958A,CB,2,USD,4070.22,51.00
S598958A,CB,2,USD,8287.50,73.00
S598958A,CB,2,USD,4425.46,124.00
S598958A,CB,2,USD,10432.41,785.00
S598958A,CB,2,USD,6657.39,51.00
S598958A,CB,2,USD,4289.06,31.00
S598958A,CB,2,USD,6915.58,134.00
S598958A,CB,2,USD,4607.64,35.00
S598958A,CB,2,USD,15313.28,202.00
S598958A,CB,2,USD,10477.47,141.00
S598958A,CB,2,USD,9.96,4.00
S598958A,CB,2,USD,7864.27,181.00
S598958A,CB,2,USD,9.96,4.00
S598958A,CB,2,USD,7698.51,339.00
S598958A,CB,2,USD,9347.79,615.00
S598958A,CB,2,USD,4257.78,44.00
S598958A,CB,2,USD,11601.22,242.00
S598958A,CB,2,USD,7724.52,135.00
S598958A,CB,2,USD,82.17,33.00
S598958A,CB,2,USD,30413.16,412.00
S598958A,CB,2,USD,12400.88,51.00
S598958A,CB,2,USD,12690.57,247.00
S598958A,CB,2,USD,9037.90,705.00
S598958A,CB,2,USD,8110.44,369.00
S598958A,CB,2,USD,13241.10,290.00
S598958A,CB,2,USD,22992.36,2127.00
S598958A,CB,2,USD,163350.00,3000.00
S598958A,CB,2,USD,845642.12,14744.00
S598958A,CB,2,USD,8745.10,79.00
S598958A,CB,2,USD,26843.69,2213.00
S598958A,CB,2,USD,29184.93,1587.00
S598958A,CB,2,USD,86260.68,1644.00
S598958A,CB,2,USD,6234.20,1460.00
S598958A,CB,2,USD,14045.94,4218.00
S598958A,CB,2,USD,8771.92,1102.00
S598958A,CB,2,USD,33398.14,647.00
S598958A,CB,2,USD,44472.96,2016.00
S598958A,CB,2,USD,26931.65,5333.00
S598958A,CB,2,USD,52494.93,261.00
S598958A,CB,2,USD,29339.52,1776.00
S598958A,CB,2,USD,4881.66,2758.00
S598958A,CB,2,USD,351.09,141.00
S598958A,CB,2,USD,23342.41,2951.00
S598958A,CB,2,USD,33900.45,2895.00
S598958A,CB,2,USD,38047.20,1146.00
S598958A,CB,2,USD,66788.80,2704.00
S598958A,CB,2,USD,117789.88,1508.00
S598958A,CB,2,USD,6595.32,4148.00
S598958A,CB,2,USD,121961.38,2641.00
S598958A,CB,2,USD,123554.08,4966.00
S598958A,CB,2,USD,53947.80,2091.00
S598958A,CB,2,USD,173104.40,2954.00
S598958A,CB,2,USD,58801.38,2173.00
S598958A,CB,2,USD,2473.61,9781.00
S598958A,CB,2,USD,41937.84,3768.00
S598958A,CB,2,USD,89.64,36.00
S598958A,CB,2,USD,54.78,22.00
S598958A,CB,2,USD,31868.88,2568.00
S598958A,CB,2,USD,29939.25,1425.00
S598958A,CB,2,USD,72428.01,1707.00
S598958A,CB,2,USD,50800.64,7216.00
S598958A,CB,2,USD,23554.99,1081.00
S598958A,CB,2,USD,83564.04,4452.00
S598958A,CB,2,USD,72308.04,4956.00
S598958A,CB,2,USD,129418.80,5208.00
S598958A,CB,2,USD,156446.06,1238.00
S598958A,CB,2,USD,488161.20,14358.00
S598958A,CB,2,USD,515317.61,4100.00
S598958A,CB,2,USD,288025.92,4704.00
S598958A,CB,2,USD,148712.24,8626.00
S598958A,CB,2,USD,34799.63,2273.00
S598958A,CB,2,USD,154699.38,5934.00
S598958A,CB,2,USD,59623.80,1290.00
S598958A,CB,2,USD,132097.20,2680.00
S598958A,CB,2,USD,54.78,22.00
S598958A,CB,2,USD,292118.40,1035.00
S598958A,CB,2,USD,71880.86,4418.00
S598958A,CB,2,USD,104463.04,2012.00
S598958A,CB,2,USD,37262.37,3027.00
S598958A,CB,2,USD,185319.66,1146.00
S598958A,CB,2,USD,145404.16,2944.00
S598958A,CB,2,USD,117771.19,3901.00
S598958A,CB,2,USD,41810.75,1825.00
S598958A,CB,2,USD,55186.56,3432.00
S598958A,CB,2,USD,55139.35,4291.00
S598958A,CB,2,USD,184383.45,995.00
S598958A,CB,2,USD,174968.64,1386.00
S598958A,CB,2,USD,59804.80,6796.00
S598958A,CB,2,USD,17842.94,491.00
S598958A,CB,2,USD,153461.92,2192.00
S598958A,CB,2,USD,81425.52,4023.00
S598958A,CB,2,USD,120586.06,2842.00
S598958A,CB,2,USD,50152.78,7258.00
S598958A,CB,2,USD,54701.92,3757.00
S598958A,CB,2,USD,28103.25,1855.00
S598958A,CB,2,USD,85486.20,3468.00
S598958A,CB,2,USD,166.83,67.00
S598958A,CB,2,USD,57.27,23.00
S598958A,CB,2,USD,83870.40,1212.00
S598958A,CB,2,USD,45575.88,1348.00
S598958A,CB,2,USD,33831.10,1814.00
S598958A,CB,2,USD,90874.15,2185.00
S598958A,CB,2,USD,32291.60,3580.00
S598958A,CB,2,USD,99294.02,1601.00
S598958A,CB,2,USD,68200.47,821.00
S598958A,CB,2,USD,186972.66,1253.00
S598958A,CB,2,USD,97266.68,1814.00
S598958A,CB,2,USD,39774.24,1188.00
S598958A,CB,2,USD,153303.20,710.00
S598958A,CB,2,USD,68589.94,614.00
S598958A,CB,2,USD,45407.18,793.00
S598958A,CB,2,USD,69006.60,7020.00
S598958A,CB,2,USD,295566.96,6344.00
S598958A,CB,2,USD,19426.05,881.00
S598958A,CB,2,USD,94273.20,4060.00
S598958A,CB,2,USD,57808.17,623.00
S598958A,CB,2,USD,113963.85,1815.00
S598958A,CB,2,USD,46759.68,656.00
S598958A,CB,2,USD,67232.40,2685.00
S598958A,CB,2,USD,29715.75,2115.00
S598958A,CB,2,USD,50932.80,486.00
S598958A,CB,2,USD,174184.78,5953.00
S598958A,CB,2,USD,44255.40,514.00
S598958A,CB,2,USD,3889.25,10160.00
S598958A,CB,2,USD,70181.44,7372.00
S598958A,CB,2,USD,31240.00,3124.00
S598958A,CB,2,USD,104382.66,4362.00
S598958A,CB,2,USD,25194.00,5928.00
S598958A,CB,2,USD,65205.15,3173.00
S598958A,CB,2,USD,60860.00,895.00
S598958A,CB,2,USD,34280.80,2920.00
S598958A,CB,2,USD,77998.72,1819.00
S598958A,CB,2,USD,21685.65,665.00
S598958A,CB,2,USD,22254.05,6643.00
S598958A,CB,2,USD,71864.32,484.00
S598958A,CB,2,USD,110283.24,914.00
S598958A,CB,2,USD,73132.80,780.00
S598958A,CB,2,USD,36785.28,408.00
S598958A,CB,2,USD,113647.56,3156.00
S598958A,CB,2,USD,67835.44,527.00
S598958A,CB,2,USD,524812.98,2402.00
S598958A,CB,2,USD,1357.05,545.00
S598958A,CB,2,USD,23681.84,728.00
S598958A,CB,2,USD,290231.28,978.00
S598958A,CB,2,USD,50921.70,631.00
S598958A,CB,2,USD,307002.92,626.00
S598958A,CB,2,USD,43328.48,1924.00
S598958A,CB,2,USD,73187.40,780.00
S598958A,CB,2,USD,109411.71,2201.00
S598958A,CB,2,USD,90865.98,1467.00
S598958A,CB,2,USD,79992.96,8196.00
S598958A,CB,2,USD,78861.63,1399.00
S598958A,CB,2,USD,371947.50,1098.00
S598958A,CB,2,USD,50411.88,1202.00
S598958A,CB,2,USD,69147.12,6252.00
S598958A,CB,2,USD,47133.90,1242.00
S598958A,CB,2,USD,413.34,166.00
S598958A,CB,2,USD,95919.78,1133.00
S598958A,CB,2,USD,100017.40,1393.00
S598958A,CB,2,USD,24363.27,5787.00
S598958A,CB,2,USD,39062.62,2446.00
S598958A,CB,2,USD,40094.50,1513.00
S598958A,CB,2,USD,97141.88,1012.00
S598958A,CB,2,USD,44634.64,3964.00
S598958A,CB,2,USD,108336.00,1464.00
S598958A,CB,2,USD,24698.88,768.00
S598958A,CB,2,USD,11376.40,1912.00
S598958A,CB,2,USD,25643.34,11763.00
S598958A,CB,2,USD,22751.97,939.00
S598958A,CB,2,USD,66167.00,6350.00
S598958A,CB,2,USD,122235.04,1996.00
S598958A,CB,2,USD,72038.55,8049.00
S598958A,CB,2,USD,49299.34,922.00
S598958A,CB,2,USD,191738.88,32832.00
S598958A,CB,2,USD,59878.92,1374.00
S598958A,CB,2,USD,41689.65,1857.00
S598958A,CB,2,USD,118038.98,1069.00
S598958A,CB,2,USD,36560.88,11832.00
S598958A,CB,2,USD,115555.44,2442.00
S598958A,CB,2,USD,158010.72,1776.00
S598958A,CB,2,USD,126178.68,13268.00
S598958A,CB,2,USD,103981.53,3351.00
S598958A,CB,2,USD,60439.46,2201.00
S598958A,CB,2,USD,19362.32,3128.00
S598958A,CB,2,USD,41790.66,6602.00
S598958A,CB,2,USD,14023.76,1142.00
S598958A,CB,2,USD,19268.22,16329.00
S598958A,CB,2,USD,60792.16,1144.00
S598958A,CB,2,USD,88089.75,11985.00
S598958A,CB,2,USD,112198.02,3058.00
S598958A,CB,2,USD,67800.09,3039.00
S598958A,CB,2,USD,50055.12,684.00
S598958A,CB,2,USD,86409.96,2702.00
S598958A,CB,2,USD,49513.20,2728.00
S598958A,CB,2,USD,72823.28,568.00
S598958A,CB,2,USD,49272.40,2476.00
S598958A,CB,2,USD,35738.30,962.00
S598958A,CB,2,USD,296289.00,2100.00
S598958A,CB,2,USD,32495.46,1429.00
S598958A,CB,2,USD,66192.21,3623.00
S598958A,CB,2,USD,156639.42,7182.00
S598958A,CB,2,USD,22462.06,746.00
S598958A,CB,2,USD,43150.86,123.00
S598958A,CB,2,USD,174168.02,2951.00
S598958A,CB,2,USD,54868.50,2225.00
S598958A,CB,2,USD,31158.72,2232.00
S598958A,CB,2,USD,45119.62,1907.00
S598958A,CB,2,USD,112946.64,1581.00
S598958A,CB,2,USD,23804.56,2444.00
S598958A,CB,2,USD,53726.64,14289.00
S598958A,CB,2,USD,28906.80,3270.00
S598958A,CB,2,USD,113684.40,1380.00
S598958A,CB,2,USD,34120.27,1361.00
S598958A,CB,2,USD,41705.23,217.00
S598958A,CB,2,USD,72988.00,1420.00
S598958A,CB,2,USD,485.55,195.00
S598958A,CB,2,USD,9612.64,823.00
S598958A,CB,2,USD,583038.96,8022.00
S598958A,CB,2,USD,57043.35,273.00
S598958A,CB,2,USD,128514.56,2176.00
S598958A,CB,2,USD,96627.60,3112.00
S598958A,CB,2,USD,273787.15,1729.00
S598958A,CB,2,USD,68828.13,1393.00
S598958A,CB,2,USD,63781.76,619.00
S598958A,CB,2,USD,59685.00,460.00
S598958A,CB,2,USD,159447.90,610.00
S598958A,CB,2,USD,561156.05,3445.00
S598958A,CB,2,USD,79752.75,825.00
S598958A,CB,2,USD,124821.92,1268.00
S598958A,CB,2,USD,23044.20,772.00
S598958A,CB,2,USD,838844.06,3319.00
S598958A,CB,2,USD,107.07,43.00
S598958A,CB,2,USD,8135.04,223.00
S598958A,CB,2,USD,105964.20,1116.00
S598958A,CB,2,USD,19793.25,1389.00
S598958A,CB,2,USD,201951.66,1382.00
S598958A,CB,2,USD,122486.42,889.00
S598958A,CB,2,USD,20838.24,1497.00
S598958A,CB,2,USD,705647.82,10258.00
S598958A,CB,2,USD,80567.50,925.00
S598958A,CB,2,USD,92209.30,470.00
S598958A,CB,2,USD,39807.96,796.00
S598958A,CB,2,USD,110126.95,1745.00
S598958A,CB,2,USD,702600.12,4812.00
S598958A,CB,2,USD,284921.32,227.00
S598958A,CB,2,USD,69562.82,4042.00
S598958A,CB,2,USD,68872.45,389.00
S598958A,CB,2,USD,50655.44,5233.00
S598958A,CB,2,USD,71164.61,1237.00
S598958A,CB,2,USD,31249.40,1820.00
S598958A,CB,2,USD,54721.80,602.00
S598958A,CB,2,USD,125624.40,930.00
S598958A,CB,2,USD,332933.05,1943.00
S598958A,CB,2,USD,77229.74,1834.00
S598958A,CB,2,USD,851601.66,24627.00
S598958A,CB,2,USD,306583.75,1375.00
S598958A,CB,2,USD,317682.00,1325.00
S598958A,CB,2,USD,9368.04,11.00
S598958A,CB,2,USD,29284.20,330.00
S598958A,CB,2,USD,6675.27,239.00
S598958A,CB,2,USD,67470.90,722.00
S598958A,CB,2,USD,46181.52,504.00
S598958A,CB,2,USD,44444.75,2725.00
S598958A,CB,2,USD,33243.00,525.00
S598958A,CB,2,USD,55179.75,3225.00
S598958A,CB,2,USD,843404.64,7696.00
S598958A,CB,2,USD,98945.04,1284.00
S598958A,CB,2,USD,194113.52,1208.00
S598958A,CB,2,USD,105883.96,1531.00
S598958A,CB,2,USD,81592.68,3523.00
S598958A,CB,2,USD,64003.27,977.00
S598958A,CB,2,USD,214607.33,1511.00
S598958A,CB,2,USD,68642.09,8789.00
S598958A,CB,2,USD,17829.03,1009.00
S598958A,CB,2,USD,68207.64,1614.00
S598958A,CB,2,USD,19553.56,806.00
S598958A,CB,2,USD,25853.94,1734.00
S598958A,CB,2,USD,144282.69,7503.00
S598958A,CB,2,USD,53156.26,1201.00
S598958A,CB,2,USD,43695.99,8229.00
S598958A,CB,2,USD,21555.18,1611.00
S598958A,CB,2,USD,45642.96,1683.00
S598958A,CB,2,USD,39349.28,1324.00
S598958A,CB,2,USD,78574.24,1588.00
S598958A,CB,2,USD,71265.96,2718.00
S598958A,CB,2,USD,16108.05,2645.00
S598958A,CB,2,USD,53455.92,2632.00
S598958A,CB,2,USD,40857.50,1475.00
S598958A,CB,2,USD,684.75,275.00
S598958A,CB,2,USD,39591.96,11377.00
S598958A,CB,2,USD,88878.62,1046.00
S598958A,CB,2,USD,17776.86,534.00
S598958A,CB,2,USD,124638.51,5469.00
S598958A,CB,2,USD,70702.00,2668.00
S598958A,CB,2,USD,161863.28,2566.00
S598958A,CB,2,USD,25601.64,764.00
S598958A,CB,2,USD,24586.00,1294.00
S598958A,CB,2,USD,23586.50,805.00
S598958A,CB,2,USD,58092.12,6498.00
S598958A,CB,2,USD,41905.82,2843.00
S598958A,CB,2,USD,64476.36,1794.00
S598958A,CB,2,USD,9311.20,824.00
S598958A,CB,2,USD,67255.44,4902.00
S598958A,CB,2,USD,13901.48,1531.00
S598958A,CB,2,USD,88694.24,1129.00
S598958A,CB,2,USD,6160.89,137.00
S598958A,CB,2,USD,7601.62,2249.00
S598958A,CB,2,USD,63167.55,5645.00
S598958A,CB,2,USD,38361.95,3671.00
S598958A,CB,2,USD,19934.20,1870.00
S598958A,CB,2,USD,9292.80,1760.00
S598958A,CB,2,USD,150973.96,1913.00
S598958A,CB,2,USD,25596.00,1080.00
S598958A,CB,2,USD,33120.76,1838.00
S598958A,CB,2,USD,23188.88,1144.00
S598958A,CB,2,USD,84091.07,5387.00
S598958A,CB,2,USD,80143.25,3775.00
S598958A,CB,2,USD,89.64,36.00
S598958A,CB,2,USD,43028.40,1559.00
S598958A,CB,2,USD,69056.55,1593.00
S598958A,CB,2,USD,62193.30,962.00
S598958A,CB,2,USD,4.98,2.00
S598958A,CB,2,USD,21204.38,1361.00
S598958A,CB,2,USD,16764.43,673.00
S598958A,CB,2,USD,37564.25,655.00
S598958A,CB,2,USD,45189.75,3385.00
S598958A,CB,2,USD,47544.84,993.00
S598958A,CB,2,USD,100809.75,2085.00
S598958A,CB,2,USD,103180.41,1543.00
S598958A,CB,2,USD,81831.36,2054.00
S598958A,CB,2,USD,9320.34,1906.00
S598958A,CB,2,USD,17344.08,312.00
S598958A,CB,2,USD,49593.18,546.00
S598958A,CB,2,USD,3355.66,2179.00
S598958A,CB,2,USD,12593.98,497.00
S598958A,CB,2,USD,4188.84,67.00
S598958A,CB,2,USD,8025.26,113.00
S598958A,CB,2,USD,6997.76,112.00
S598958A,CB,2,USD,3334.87,61.00
S598958A,CB,2,USD,1822.68,61.00
S598958A,CB,2,USD,14155.20,160.00
S598958A,CB,2,USD,4173.40,110.00
S598958A,CB,2,USD,20268.63,243.00
S598958A,CB,2,USD,85899.75,3975.00
S598958A,CB,2,USD,45318.92,622.00
S598958A,CB,2,USD,9733.92,42.00
S598958A,CB,2,USD,909.90,54.00
S598958A,CB,2,USD,59154.20,658.00
S598958A,CB,2,USD,4113.12,41.00
S598958A,CB,2,USD,22679.34,1146.00
S598958A,CB,2,USD,12760.44,5524.00
S598958A,CB,2,USD,51637.20,1110.00
S598958A,CB,2,USD,39353.49,3443.00
S598958A,CB,2,USD,29291.34,4418.00
S598958A,CB,2,USD,52084.17,4533.00
S598958A,CB,2,USD,107244.50,1550.00
S598958A,CB,2,USD,89224.80,2712.00
S598958A,CB,2,USD,23661.24,1614.00
S598958A,CB,2,USD,76804.20,2155.00
S598958A,CB,2,USD,18877.54,1166.00
S598958A,CB,2,USD,58264.68,997.00
S598958A,CB,2,USD,74306.43,1397.00
S598958A,CB,2,USD,86623.76,691.00
S598958A,CB,2,USD,86519.97,9843.00
S598958A,CB,2,USD,17113.06,3089.00
S598958A,CB,2,USD,69649.88,2476.00
S598958A,CB,2,USD,97527.56,1369.00
S598958A,CB,2,USD,68896.12,1163.00
S598958A,CB,2,USD,129081.68,3094.00
S598958A,CB,2,USD,26056.65,1355.00
S598958A,CB,2,USD,181969.66,5683.00
S598958A,CB,2,USD,36748.35,4509.00
S598958A,CB,2,USD,11755.88,1061.00
S598958A,CB,2,USD,75999.60,2043.00
S598958A,CB,2,USD,172825.20,4392.00
S598958A,CB,2,USD,59639.40,612.00
S598958A,CB,2,USD,45447.81,3369.00
S598958A,CB,2,USD,31329.20,469.00
S598958A,CB,2,USD,138729.53,2621.00
S598958A,CB,2,USD,79604.98,1603.00
S598958A,CB,2,USD,275863.80,7710.00
S598958A,CB,2,USD,103485.92,464.00
S598958A,CB,2,USD,52574.48,892.00
S598958A,CB,2,USD,42382.08,1872.00
S598958A,CB,2,USD,15323.73,4341.00
S598958A,CB,2,USD,67509.09,703.00
S598958A,CB,2,USD,157128.77,1303.00
S598958A,CB,2,USD,277549.65,639.00
S598958A,CB,2,USD,120454.40,4720.00
S598958A,CB,2,USD,201866.58,2118.00
S598958A,CB,2,USD,10143.60,1605.00
S598958A,CB,2,USD,422859.78,8442.00
S598958A,CB,2,USD,97479.55,6793.00
S598958A,CB,2,USD,106983.68,1577.00
S598958A,CB,2,USD,161286.21,1203.00
S598958A,CB,2,USD,38841.24,4831.00
S598958A,CB,2,USD,41278.86,1629.00
S598958A,CB,2,USD,56915.52,400.00
S598958A,CB,2,USD,67788.45,1553.00
S598958A,CB,2,USD,38581.49,1097.00
S598958A,CB,2,USD,72224.00,3904.00
S598958A,CB,2,USD,190912.89,3027.00
S598958A,CB,2,USD,103804.60,1121.00
S598958A,CB,2,USD,56735.48,1909.00
S598958A,CB,2,USD,69553.42,2867.00
S598958A,CB,2,USD,210140.12,4852.00
S598958A,CB,2,USD,21931.52,659.00
S598958A,CB,2,USD,19528.76,124.00
S598958A,CB,2,USD,826.80,106.00
S598958A,CB,2,USD,4229.79,509.00
S598958A,CB,2,USD,21949.95,1255.00
S598958A,CB,2,USD,70554.64,3032.00
S598958A,CB,2,USD,5750.70,1322.00
S598958A,CB,2,USD,18710.24,347.00
S598958A,CB,2,USD,74684.22,2353.00
S598958A,CB,2,USD,29214.72,3072.00
S598958A,CB,2,USD,34461.00,5470.00
S598958A,CB,2,USD,20102.00,1150.00
S598958A,CB,2,USD,29043.71,4531.00
S598958A,CB,2,USD,5053.62,16302.00
S598958A,CB,2,USD,32848.76,1442.00
S598958A,CB,2,USD,19101.54,3111.00
S598958A,CB,2,USD,93045.90,1410.00
S598958A,CB,2,USD,49017.18,3037.00
S598958A,CB,2,USD,9303.10,155.00
S598958A,CB,2,USD,18360.00,270.00
S598958A,CB,2,USD,41702.41,463.00
S598958A,CB,2,USD,122080.56,2744.00
S598958A,CB,2,USD,131705.01,909.00
S598958A,CB,2,USD,91524.00,6575.00
S598958A,CB,2,USD,155905.42,814.00
S598958A,CB,2,USD,415740.00,3120.00
S598958A,CB,2,USD,13940.52,2596.00
S598958A,CB,2,USD,37984.04,1558.00
S598958A,CB,2,USD,119516.52,1609.00
S598958A,CB,2,USD,35586.25,245.00
S598958A,CB,2,USD,187279.74,5274.00
S598958A,CB,2,USD,38540.84,541.00
S598958A,CB,2,USD,102710.60,1777.00
S598958A,CB,2,USD,28556.00,2200.00
S598958A,CB,2,USD,58118.58,918.00
S598958A,CB,2,USD,141710.40,4680.00
S598958A,CB,2,USD,77485.85,1633.00
S598958A,CB,2,USD,16743.38,3593.00
S598958A,CB,2,USD,81408.76,6158.00
S598958A,CB,2,USD,197643.46,613.00
S598958A,CB,2,USD,138069.00,1044.00
S598958A,CB,2,USD,71285.04,1448.00
S598958A,CB,2,USD,31015.17,3303.00
S598958A,CB,2,USD,199520.80,1082.00
S598958A,CB,2,USD,74284.76,3428.00
S598958A,CB,2,USD,50891.88,3434.00
S598958A,CB,2,USD,39585.52,884.00
S598958A,CB,2,USD,108696.70,15845.00
S598958A,CB,2,USD,89675.00,625.00
S598958A,CB,2,USD,128510.40,410.00
S598958A,CB,2,USD,125420.24,1436.00
S598958A,CB,2,USD,49602.68,6676.00
S598958A,CB,2,USD,40797.40,980.00
S598958A,CB,2,USD,99271.92,2728.00
S598958A,CB,2,USD,2664.09,759.00
S598958A,CB,2,USD,6983.58,717.00
S598958A,CB,2,USD,13170.32,386.00
S598958A,CB,2,USD,45770.72,1928.00
S598958A,CB,2,USD,18939.76,868.00
S598958A,CB,2,USD,69795.22,2101.00
S598958A,CB,2,USD,28879.61,3293.00
S598958A,CB,2,USD,127099.28,2632.00
S598958A,CB,2,USD,94231.36,3112.00
S598958A,CB,2,USD,128766.20,1660.00
S598958A,CB,2,USD,10141.89,803.00
S598958A,CB,2,USD,8136.18,1586.00
S598958A,CB,2,USD,49422.63,2829.00
S598958A,CB,2,USD,38033.73,1533.00
S598958A,CB,2,USD,18947.60,2020.00
S598958A,CB,2,USD,307962.99,6579.00
S598958A,CB,2,USD,245486.46,3021.00
S598958A,CB,2,USD,116719.56,698.00
S598958A,CB,2,USD,79699.22,1018.00
S598958A,CB,2,USD,670185.72,4086.00
S598958A,CB,2,USD,307957.80,1780.00
S598958A,CB,2,USD,138656.57,2971.00
S598958A,CB,2,USD,583710.40,8440.00
S598958A,CB,2,USD,174533.37,3167.00
S598958A,CB,2,USD,32197.83,933.00
S598958A,CB,2,USD,35949.36,376.00
S598958A,CB,2,USD,371411.10,10134.00
S598958A,CB,2,USD,107484.00,1300.00
S598958A,CB,2,USD,52751.20,4660.00
S598958A,CB,2,USD,140213.08,1778.00
S598958A,CB,2,USD,12297.60,1260.00
S598958A,CB,2,USD,83417.85,1161.00
S598958A,CB,2,USD,82542.24,2316.00
S598958A,CB,2,USD,212420.64,1136.00
S598958A,CB,2,USD,19844.16,672.00
S598958A,CB,2,USD,92700.24,2204.00
S598958A,CB,2,USD,51920.66,1426.00
S598958A,CB,2,USD,116205.12,2313.00
S598958A,CB,2,USD,92636.73,261.00
S598958A,CB,2,USD,76985.15,209.00
S598958A,CB,2,USD,31675.60,626.00
S598958A,CB,2,USD,61657.75,1925.00
S598958A,CB,2,USD,44480.52,2787.00
S598958A,CB,2,USD,249223.68,1392.00
S598958A,CB,2,USD,63612.24,5736.00
S598958A,CB,2,USD,4905.90,90.00
S598958A,CB,2,USD,9266.30,95.00
S598958A,CB,2,USD,23658.56,544.00
S598958A,CB,2,USD,7315.52,32.00
S598958A,CB,2,USD,2418.42,102.00
S598958A,CB,2,USD,8596.02,138.00
S598958A,CB,2,USD,20029.80,251.00
S598958A,CB,2,USD,7843.50,378.00
S598958A,CB,2,USD,2916.59,53.00
S598958A,CB,2,USD,4068.50,206.00
S598958A,CB,2,USD,20457.24,454.00
S598958A,CB,2,USD,185337.60,1182.00
S598958A,CB,2,USD,107196.18,2031.00
S598958A,CB,2,USD,139216.26,2861.00
S598958A,CB,2,USD,158547.75,3583.00
S598958A,CB,2,USD,70660.29,5349.00
S598958A,CB,2,USD,111920.76,1932.00
S598958A,CB,2,USD,126807.12,1779.00
S598958A,CB,2,USD,145281.44,1439.00
S598958A,CB,2,USD,39280.50,1806.00
S598958A,CB,2,USD,80643.20,1738.00
S598958A,CB,2,USD,220846.36,3682.00
